startTime,settlementDate,settlementPeriod,GAS,OTHER
2021-10-03 16:30:00,2021-10-03,36,3111.924,599.217
2021-10-03 17:00:00,2021-10-03,37,2623.683,543.283
2021-10-03 17:30:00,2021-10-03,38,3641.369,570.917
2021-10-03 18:00:00,2021-10-03,39,4124.421,583.514
2021-10-03 18:30:00,2021-10-03,40,5271.654,475.04
2021-10-03 19:00:00,2021-10-03,41,4992.212,457.546
2021-10-03 19:30:00,2021-10-03,42,5127.881,244.832
2021-10-03 20:00:00,2021-10-03,43,4685.729,315.51
2021-10-03 20:30:00,2021-10-03,44,4218.882,243.567
2021-10-03 21:00:00,2021-10-03,45,4099.566,1227.744
2021-10-03 21:30:00,2021-10-03,46,3195.527,1523.492
2021-10-03 22:00:00,2021-10-03,47,3024.413,1422.185
2021-10-03 22:30:00,2021-10-03,48,2439.554,993.467
2021-10-03 23:00:00,2021-10-04,1,2402.442,543.74
2021-10-03 23:30:00,2021-10-04,2,2979.437,4.515
2021-10-04 00:00:00,2021-10-04,3,2426.872,0.0
2021-10-04 00:30:00,2021-10-04,4,3229.717,89.867
2021-10-04 01:00:00,2021-10-04,5,3443.269,241.908
2021-10-04 01:30:00,2021-10-04,6,2635.478,432.6
2021-10-04 02:00:00,2021-10-04,7,3080.297,1582.585
2021-10-04 02:30:00,2021-10-04,8,3006.55,1538.195
2021-10-04 03:00:00,2021-10-04,9,2946.789,1456.039
2021-10-04 03:30:00,2021-10-04,10,2498.568,1915.744
2021-10-04 04:00:00,2021-10-04,11,2617.251,1619.705
2021-10-04 04:30:00,2021-10-04,12,2958.148,480.89
2021-10-04 05:00:00,2021-10-04,13,4073.775,0.0
2021-10-04 05:30:00,2021-10-04,14,4875.833,169.875
2021-10-04 06:00:00,2021-10-04,15,5501.128,5.367
2021-10-04 06:30:00,2021-10-04,16,2586.292,69.2
2021-10-04 07:00:00,2021-10-04,17,4153.375,175.158
2021-10-04 07:30:00,2021-10-04,18,4669.027,34.017
2021-10-04 08:00:00,2021-10-04,19,2505.054,0.0
2021-10-04 08:30:00,2021-10-04,20,4291.979,-11.417
2021-10-04 09:00:00,2021-10-04,21,4144.684,-13.5
2021-10-04 09:30:00,2021-10-04,22,4717.269,-39.45
2021-10-04 10:00:00,2021-10-04,23,3541.328,-40.258
2021-10-04 10:30:00,2021-10-04,24,4588.246,-49.35
2021-10-04 11:00:00,2021-10-04,25,3740.737,-24.392
2021-10-04 11:30:00,2021-10-04,26,3382.934,-12.133
2021-10-04 12:00:00,2021-10-04,27,3396.01,0.0
2021-10-04 12:30:00,2021-10-04,28,3477.131,7.5
2021-10-04 13:00:00,2021-10-04,29,3004.811,0.0
2021-10-04 13:30:00,2021-10-04,30,1239.494,0.0
2021-10-04 14:00:00,2021-10-04,31,3886.57,-6.0
2021-10-04 14:30:00,2021-10-04,32,5676.901,-22.5
2021-10-04 15:00:00,2021-10-04,33,4989.527,-6.367
2021-10-04 15:30:00,2021-10-04,34,3132.019,146.467
2021-10-04 16:00:00,2021-10-04,35,2519.94,514.675
2021-10-04 16:30:00,2021-10-04,36,3054.614,516.533
2021-10-04 17:00:00,2021-10-04,37,2386.86,447.875
2021-10-04 17:30:00,2021-10-04,38,1728.932,499.725
2021-10-04 18:00:00,2021-10-04,39,2544.147,212.917
2021-10-04 18:30:00,2021-10-04,40,3285.775,581.488
2021-10-04 19:00:00,2021-10-04,41,2908.799,923.098
2021-10-04 19:30:00,2021-10-04,42,2321.485,777.017
2021-10-04 20:00:00,2021-10-04,43,4335.193,193.864
2021-10-04 20:30:00,2021-10-04,44,6430.194,37.667
2021-10-04 21:00:00,2021-10-04,45,5004.468,48.267
2021-10-04 21:30:00,2021-10-04,46,6479.266,0.0
2021-10-04 22:00:00,2021-10-04,47,4877.417,236.6
2021-10-04 22:30:00,2021-10-04,48,2198.524,60.667
2021-10-04 23:00:00,2021-10-05,1,2210.664,29.617
2021-10-04 23:30:00,2021-10-05,2,1889.765,24.067
2021-10-05 00:00:00,2021-10-05,3,1405.494,0.0
2021-10-05 00:30:00,2021-10-05,4,1082.123,-95.667
2021-10-05 01:00:00,2021-10-05,5,1909.516,-95.492
2021-10-05 01:30:00,2021-10-05,6,1168.534,-190.208
2021-10-05 02:00:00,2021-10-05,7,1721.484,-10.6
2021-10-05 02:30:00,2021-10-05,8,2055.257,0.0
2021-10-05 03:00:00,2021-10-05,9,1960.842,0.0
2021-10-05 03:30:00,2021-10-05,10,1670.238,-14.1
2021-10-05 04:00:00,2021-10-05,11,2999.276,0.0
2021-10-05 04:30:00,2021-10-05,12,3109.3,-120.85
2021-10-05 05:00:00,2021-10-05,13,2840.605,-121.225
2021-10-05 05:30:00,2021-10-05,14,4250.366,153.75
2021-10-05 06:00:00,2021-10-05,15,5101.669,58.25
2021-10-05 06:30:00,2021-10-05,16,2616.391,26.25
2021-10-05 07:00:00,2021-10-05,17,2897.788,50.0
2021-10-05 07:30:00,2021-10-05,18,2562.544,-7.275
2021-10-05 08:00:00,2021-10-05,19,2125.915,100.1
2021-10-05 08:30:00,2021-10-05,20,1503.075,27.0
2021-10-05 09:00:00,2021-10-05,21,1638.858,16.25
2021-10-05 09:30:00,2021-10-05,22,2353.245,6.25
2021-10-05 10:00:00,2021-10-05,23,1253.223,78.75
2021-10-05 10:30:00,2021-10-05,24,1810.615,14.758
2021-10-05 11:00:00,2021-10-05,25,3360.296,-25.383
2021-10-05 11:30:00,2021-10-05,26,3300.922,-4.75
2021-10-05 12:00:00,2021-10-05,27,4155.574,-3.65
2021-10-05 12:30:00,2021-10-05,28,3539.974,-9.092
2021-10-05 13:00:00,2021-10-05,29,2471.741,-0.417
2021-10-05 13:30:00,2021-10-05,30,3655.796,0.928
2021-10-05 14:00:00,2021-10-05,31,3643.648,-11.953
2021-10-05 14:30:00,2021-10-05,32,3797.992,37.608
2021-10-05 15:00:00,2021-10-05,33,4317.984,23.458
2021-10-05 15:30:00,2021-10-05,34,4936.432,65.792
2021-10-05 16:00:00,2021-10-05,35,3608.741,108.042
2021-10-05 16:30:00,2021-10-05,36,2735.04,296.916
2021-10-05 17:00:00,2021-10-05,37,3717.702,238.243
2021-10-05 17:30:00,2021-10-05,38,3364.053,321.058
2021-10-05 18:00:00,2021-10-05,39,2288.757,341.258
2021-10-05 18:30:00,2021-10-05,40,3521.407,228.473
2021-10-05 19:00:00,2021-10-05,41,3344.709,209.193
2021-10-05 19:30:00,2021-10-05,42,3532.387,49.614
2021-10-05 20:00:00,2021-10-05,43,3000.886,30.969
2021-10-05 20:30:00,2021-10-05,44,3314.63,-120.1
2021-10-05 21:00:00,2021-10-05,45,2726.745,-69.292
2021-10-05 21:30:00,2021-10-05,46,2672.731,463.698
2021-10-05 22:00:00,2021-10-05,47,3005.546,194.209
2021-10-05 22:30:00,2021-10-05,48,3120.237,-296.824
2021-10-05 23:00:00,2021-10-06,1,4316.082,-149.825
2021-10-05 23:30:00,2021-10-06,2,3606.453,-13.5
2021-10-06 00:00:00,2021-10-06,3,3909.608,-14.25
2021-10-06 00:30:00,2021-10-06,4,4568.124,-34.575
2021-10-06 01:00:00,2021-10-06,5,4858.983,-23.517
2021-10-06 01:30:00,2021-10-06,6,4840.966,-2.342
2021-10-06 02:00:00,2021-10-06,7,4117.968,0.0
2021-10-06 02:30:00,2021-10-06,8,4269.043,-20.85
2021-10-06 03:00:00,2021-10-06,9,4392.657,-25.125
2021-10-06 03:30:00,2021-10-06,10,4947.839,-17.842
2021-10-06 04:00:00,2021-10-06,11,4998.057,8.042
2021-10-06 04:30:00,2021-10-06,12,4887.61,203.983
2021-10-06 05:00:00,2021-10-06,13,3569.856,407.917
2021-10-06 05:30:00,2021-10-06,14,2050.269,809.178
2021-10-06 06:00:00,2021-10-06,15,2526.231,530.681
2021-10-06 06:30:00,2021-10-06,16,3043.072,593.162
2021-10-06 07:00:00,2021-10-06,17,2435.813,897.929
2021-10-06 07:30:00,2021-10-06,18,2627.61,852.583
2021-10-06 08:00:00,2021-10-06,19,2113.517,703.067
2021-10-06 08:30:00,2021-10-06,20,2445.048,470.529
2021-10-06 09:00:00,2021-10-06,21,1781.507,457.104
2021-10-06 09:30:00,2021-10-06,22,2585.831,543.262
2021-10-06 10:00:00,2021-10-06,23,3507.496,538.388
2021-10-06 10:30:00,2021-10-06,24,2813.091,578.917
2021-10-06 11:00:00,2021-10-06,25,3100.942,414.942
2021-10-06 11:30:00,2021-10-06,26,3159.405,167.488
2021-10-06 12:00:00,2021-10-06,27,5422.299,0.27
2021-10-06 12:30:00,2021-10-06,28,6126.536,-8.45
2021-10-06 13:00:00,2021-10-06,29,6227.26,0.0
2021-10-06 13:30:00,2021-10-06,30,5798.239,0.0
2021-10-06 14:00:00,2021-10-06,31,5633.768,0.0
2021-10-06 14:30:00,2021-10-06,32,4080.211,-7.4
2021-10-06 15:00:00,2021-10-06,33,3340.086,0.0
2021-10-06 15:30:00,2021-10-06,34,2642.717,74.15
2021-10-06 16:00:00,2021-10-06,35,4992.431,148.608
2021-10-06 16:30:00,2021-10-06,36,4316.597,201.675
2021-10-06 17:00:00,2021-10-06,37,5838.833,132.217
2021-10-06 17:30:00,2021-10-06,38,4278.212,165.133
2021-10-06 18:00:00,2021-10-06,39,3039.653,91.117
2021-10-06 18:30:00,2021-10-06,40,3853.095,258.7
2021-10-06 19:00:00,2021-10-06,41,6014.926,549.717
2021-10-06 19:30:00,2021-10-06,42,5521.251,271.208
2021-10-06 20:00:00,2021-10-06,43,3740.529,171.608
2021-10-06 20:30:00,2021-10-06,44,2895.507,194.633
2021-10-06 21:00:00,2021-10-06,45,3119.602,100.05
2021-10-06 21:30:00,2021-10-06,46,3742.152,65.642
2021-10-06 22:00:00,2021-10-06,47,3233.168,4.083
2021-10-06 22:30:00,2021-10-06,48,3132.894,-85.317
2021-10-06 23:00:00,2021-10-07,1,3055.804,-39.55
2021-10-06 23:30:00,2021-10-07,2,2002.628,-76.242
2021-10-07 00:00:00,2021-10-07,3,2026.236,-44.117
2021-10-07 00:30:00,2021-10-07,4,1083.306,-30.308
2021-10-07 01:00:00,2021-10-07,5,1079.692,1.508
2021-10-07 01:30:00,2021-10-07,6,1384.693,11.792
2021-10-07 02:00:00,2021-10-07,7,1256.166,68.608
2021-10-07 02:30:00,2021-10-07,8,1866.071,77.667
2021-10-07 03:00:00,2021-10-07,9,2001.029,57.983
2021-10-07 03:30:00,2021-10-07,10,3205.341,-16.5
2021-10-07 04:00:00,2021-10-07,11,3992.396,6.158
2021-10-07 04:30:00,2021-10-07,12,4180.963,34.92
2021-10-07 05:00:00,2021-10-07,13,4522.958,340.313
2021-10-07 05:30:00,2021-10-07,14,5230.037,438.0
2021-10-07 06:00:00,2021-10-07,15,4503.028,405.575
2021-10-07 06:30:00,2021-10-07,16,4193.676,142.275
2021-10-07 07:00:00,2021-10-07,17,5401.525,377.728
2021-10-07 07:30:00,2021-10-07,18,6830.613,527.331
2021-10-07 08:00:00,2021-10-07,19,4019.982,772.99
2021-10-07 08:30:00,2021-10-07,20,4901.256,777.671
2021-10-07 09:00:00,2021-10-07,21,3247.642,154.713
2021-10-07 09:30:00,2021-10-07,22,3246.487,67.7
2021-10-07 10:00:00,2021-10-07,23,3259.103,35.083
2021-10-07 10:30:00,2021-10-07,24,5530.326,152.942
2021-10-07 11:00:00,2021-10-07,25,5369.318,481.175
2021-10-07 11:30:00,2021-10-07,26,7060.191,538.09
2021-10-07 12:00:00,2021-10-07,27,6285.44,413.751
2021-10-07 12:30:00,2021-10-07,28,4094.092,350.895
2021-10-07 13:00:00,2021-10-07,29,3040.269,687.775
2021-10-07 13:30:00,2021-10-07,30,2167.291,631.982
2021-10-07 14:00:00,2021-10-07,31,1804.501,80.972
2021-10-07 14:30:00,2021-10-07,32,2803.971,120.417
2021-10-07 15:00:00,2021-10-07,33,3985.214,169.625
2021-10-07 15:30:00,2021-10-07,34,4351.167,345.43
2021-10-07 16:00:00,2021-10-07,35,4008.773,588.212
2021-10-07 16:30:00,2021-10-07,36,3849.895,476.461
2021-10-07 17:00:00,2021-10-07,37,4178.914,445.643
2021-10-07 17:30:00,2021-10-07,38,2732.881,255.821
2021-10-07 18:00:00,2021-10-07,39,3510.442,108.267
2021-10-07 18:30:00,2021-10-07,40,3382.879,193.717
2021-10-07 19:00:00,2021-10-07,41,4503.99,249.222
2021-10-07 19:30:00,2021-10-07,42,4980.919,203.137
2021-10-07 20:00:00,2021-10-07,43,4353.504,148.008
2021-10-07 20:30:00,2021-10-07,44,3407.978,108.5
2021-10-07 21:00:00,2021-10-07,45,2280.74,195.7
2021-10-07 21:30:00,2021-10-07,46,2880.951,101.167
2021-10-07 22:00:00,2021-10-07,47,2927.631,85.208
2021-10-07 22:30:00,2021-10-07,48,2728.964,0.0
2021-10-07 23:00:00,2021-10-08,1,2553.523,-57.308
2021-10-07 23:30:00,2021-10-08,2,2238.389,-192.975
2021-10-08 00:00:00,2021-10-08,3,2079.592,-212.858
2021-10-08 00:30:00,2021-10-08,4,1479.001,-257.258
2021-10-08 01:00:00,2021-10-08,5,1186.962,-248.583
2021-10-08 01:30:00,2021-10-08,6,1113.837,-73.842
2021-10-08 02:00:00,2021-10-08,7,1375.634,-120.5
2021-10-08 02:30:00,2021-10-08,8,809.313,-224.775
2021-10-08 03:00:00,2021-10-08,9,953.492,-47.792
2021-10-08 03:30:00,2021-10-08,10,1952.197,8.812
2021-10-08 04:00:00,2021-10-08,11,3293.438,165.721
2021-10-08 04:30:00,2021-10-08,12,5732.179,158.125
2021-10-08 05:00:00,2021-10-08,13,5703.068,427.2
2021-10-08 05:30:00,2021-10-08,14,3890.204,438.281
2021-10-08 06:00:00,2021-10-08,15,3689.457,308.436
2021-10-08 06:30:00,2021-10-08,16,3056.433,147.258
2021-10-08 07:00:00,2021-10-08,17,3274.033,241.67
2021-10-08 07:30:00,2021-10-08,18,2464.524,437.013
2021-10-08 08:00:00,2021-10-08,19,3390.701,477.25
2021-10-08 08:30:00,2021-10-08,20,3647.7,330.0
2021-10-08 09:00:00,2021-10-08,21,4666.808,156.142
2021-10-08 09:30:00,2021-10-08,22,3910.852,101.817
2021-10-08 10:00:00,2021-10-08,23,4131.332,100.05
2021-10-08 10:30:00,2021-10-08,24,4717.624,93.683
2021-10-08 11:00:00,2021-10-08,25,4043.168,68.9
2021-10-08 11:30:00,2021-10-08,26,3657.448,0.0
2021-10-08 12:00:00,2021-10-08,27,3771.697,42.5
2021-10-08 12:30:00,2021-10-08,28,3011.971,20.0
2021-10-08 13:00:00,2021-10-08,29,1884.319,44.0
2021-10-08 13:30:00,2021-10-08,30,848.11,-3.633
2021-10-08 14:00:00,2021-10-08,31,1091.396,-1.275
2021-10-08 14:30:00,2021-10-08,32,1662.192,0.0
2021-10-08 15:00:00,2021-10-08,33,2510.133,179.943
2021-10-08 15:30:00,2021-10-08,34,4185.16,562.99
2021-10-08 16:00:00,2021-10-08,35,6129.202,989.298
2021-10-08 16:30:00,2021-10-08,36,3418.313,788.565
2021-10-08 17:00:00,2021-10-08,37,3459.511,512.862
2021-10-08 17:30:00,2021-10-08,38,3268.153,243.617
2021-10-08 18:00:00,2021-10-08,39,4999.014,351.867
2021-10-08 18:30:00,2021-10-08,40,4274.259,538.492
2021-10-08 19:00:00,2021-10-08,41,4102.075,563.937
2021-10-08 19:30:00,2021-10-08,42,4602.404,235.738
2021-10-08 20:00:00,2021-10-08,43,5046.261,0.0
2021-10-08 20:30:00,2021-10-08,44,4287.623,0.0
2021-10-08 21:00:00,2021-10-08,45,4335.489,0.0
2021-10-08 21:30:00,2021-10-08,46,4780.399,0.0
2021-10-08 22:00:00,2021-10-08,47,4661.294,-5.892
2021-10-08 22:30:00,2021-10-08,48,5353.808,-47.867
2021-10-08 23:00:00,2021-10-09,1,4579.634,-50.408
2021-10-08 23:30:00,2021-10-09,2,2917.431,-27.9
2021-10-09 00:00:00,2021-10-09,3,3067.329,-66.358
2021-10-09 00:30:00,2021-10-09,4,3428.765,-81.933
2021-10-09 01:00:00,2021-10-09,5,3363.706,-66.708
2021-10-09 01:30:00,2021-10-09,6,2758.059,5.758
2021-10-09 02:00:00,2021-10-09,7,3434.786,227.842
2021-10-09 02:30:00,2021-10-09,8,3226.043,156.1
2021-10-09 03:00:00,2021-10-09,9,2155.188,10.367
2021-10-09 03:30:00,2021-10-09,10,2530.577,0.0
2021-10-09 04:00:00,2021-10-09,11,3128.825,-1.742
2021-10-09 04:30:00,2021-10-09,12,2243.033,0.508
2021-10-09 05:00:00,2021-10-09,13,3417.364,650.742
2021-10-09 05:30:00,2021-10-09,14,3530.878,1508.608
2021-10-09 06:00:00,2021-10-09,15,3298.51,482.567
2021-10-09 06:30:00,2021-10-09,16,3160.907,6.233
2021-10-09 07:00:00,2021-10-09,17,4069.956,25.967
2021-10-09 07:30:00,2021-10-09,18,3420.767,5.067
2021-10-09 08:00:00,2021-10-09,19,3896.942,0.0
2021-10-09 08:30:00,2021-10-09,20,3700.448,0.0
2021-10-09 09:00:00,2021-10-09,21,4316.144,0.0
2021-10-09 09:30:00,2021-10-09,22,4392.602,0.0
2021-10-09 10:00:00,2021-10-09,23,3175.15,0.0
2021-10-09 10:30:00,2021-10-09,24,3401.242,0.0
2021-10-09 11:00:00,2021-10-09,25,4255.627,0.0
2021-10-09 11:30:00,2021-10-09,26,3363.598,0.0
2021-10-09 12:00:00,2021-10-09,27,3769.421,0.0
2021-10-09 12:30:00,2021-10-09,28,2954.04,0.0
2021-10-09 13:00:00,2021-10-09,29,3245.612,0.0
2021-10-09 13:30:00,2021-10-09,30,1956.541,0.0
2021-10-09 14:00:00,2021-10-09,31,2332.416,10.0
2021-10-09 14:30:00,2021-10-09,32,1982.763,0.0
2021-10-09 15:00:00,2021-10-09,33,2978.839,8.0
2021-10-09 15:30:00,2021-10-09,34,3960.693,88.225
2021-10-09 16:00:00,2021-10-09,35,3930.798,149.383
2021-10-09 16:30:00,2021-10-09,36,5352.597,267.817
2021-10-09 17:00:00,2021-10-09,37,3528.385,105.0
2021-10-09 17:30:00,2021-10-09,38,2613.392,116.633
2021-10-09 18:00:00,2021-10-09,39,2156.053,230.542
2021-10-09 18:30:00,2021-10-09,40,2929.152,476.25
2021-10-09 19:00:00,2021-10-09,41,3061.016,458.9
2021-10-09 19:30:00,2021-10-09,42,3461.999,389.728
2021-10-09 20:00:00,2021-10-09,43,4179.774,127.289
2021-10-09 20:30:00,2021-10-09,44,6673.498,165.65
2021-10-09 21:00:00,2021-10-09,45,7438.579,47.967
2021-10-09 21:30:00,2021-10-09,46,6778.641,0.0
2021-10-09 22:00:00,2021-10-09,47,5215.299,-4.15
2021-10-09 22:30:00,2021-10-09,48,4501.135,0.0
2021-10-09 23:00:00,2021-10-10,1,4719.677,0.0
2021-10-09 23:30:00,2021-10-10,2,4746.21,0.0
2021-10-10 00:00:00,2021-10-10,3,4743.797,-10.142
2021-10-10 00:30:00,2021-10-10,4,3930.764,-0.475
2021-10-10 01:00:00,2021-10-10,5,4294.304,0.0
2021-10-10 01:30:00,2021-10-10,6,3961.068,0.0
2021-10-10 02:00:00,2021-10-10,7,2831.07,0.0
2021-10-10 02:30:00,2021-10-10,8,2601.356,0.0
2021-10-10 03:00:00,2021-10-10,9,2262.285,51.875
2021-10-10 03:30:00,2021-10-10,10,2564.162,201.875
2021-10-10 04:00:00,2021-10-10,11,1871.322,0.0
2021-10-10 04:30:00,2021-10-10,12,2335.476,94.7
2021-10-10 05:00:00,2021-10-10,13,2484.235,0.0
2021-10-10 05:30:00,2021-10-10,14,4723.871,0.0
2021-10-10 06:00:00,2021-10-10,15,4900.713,-21.667
2021-10-10 06:30:00,2021-10-10,16,4389.641,16.0
2021-10-10 07:00:00,2021-10-10,17,5700.652,9.25
2021-10-10 07:30:00,2021-10-10,18,5966.528,-58.692
2021-10-10 08:00:00,2021-10-10,19,4717.318,-68.383
2021-10-10 08:30:00,2021-10-10,20,4805.46,10.917
2021-10-10 09:00:00,2021-10-10,21,4685.519,-46.158
2021-10-10 09:30:00,2021-10-10,22,4850.376,-137.358
2021-10-10 10:00:00,2021-10-10,23,5234.996,-165.625
2021-10-10 10:30:00,2021-10-10,24,3744.416,-109.312
2021-10-10 11:00:00,2021-10-10,25,3503.053,52.028
2021-10-10 11:30:00,2021-10-10,26,3382.598,6.825
2021-10-10 12:00:00,2021-10-10,27,2691.729,-0.183
2021-10-10 12:30:00,2021-10-10,28,3078.514,-0.092
2021-10-10 13:00:00,2021-10-10,29,3292.622,-0.183
2021-10-10 13:30:00,2021-10-10,30,3502.332,-14.067
2021-10-10 14:00:00,2021-10-10,31,4708.496,48.092
2021-10-10 14:30:00,2021-10-10,32,3409.331,90.325
2021-10-10 15:00:00,2021-10-10,33,4443.098,92.333
2021-10-10 15:30:00,2021-10-10,34,2879.63,87.367
2021-10-10 16:00:00,2021-10-10,35,4518.681,269.375
2021-10-10 16:30:00,2021-10-10,36,6635.559,286.017
2021-10-10 17:00:00,2021-10-10,37,5083.949,256.617
2021-10-10 17:30:00,2021-10-10,38,4433.158,222.575
2021-10-10 18:00:00,2021-10-10,39,3862.238,263.025
2021-10-10 18:30:00,2021-10-10,40,3162.502,350.992
2021-10-10 19:00:00,2021-10-10,41,2522.084,315.858
2021-10-10 19:30:00,2021-10-10,42,4016.897,191.617
2021-10-10 20:00:00,2021-10-10,43,4265.201,87.608
2021-10-10 20:30:00,2021-10-10,44,4252.608,11.167
2021-10-10 21:00:00,2021-10-10,45,5460.331,-11.467
2021-10-10 21:30:00,2021-10-10,46,4598.561,31.6
2021-10-10 22:00:00,2021-10-10,47,3122.358,-115.983
2021-10-10 22:30:00,2021-10-10,48,2655.717,-121.033
2021-10-10 23:00:00,2021-10-11,1,3536.39,-25.908
2021-10-10 23:30:00,2021-10-11,2,3616.385,298.925
2021-10-11 00:00:00,2021-10-11,3,3138.037,1174.254
2021-10-11 00:30:00,2021-10-11,4,2641.885,902.654
2021-10-11 01:00:00,2021-10-11,5,2180.236,587.304
2021-10-11 01:30:00,2021-10-11,6,2259.567,460.367
2021-10-11 02:00:00,2021-10-11,7,1908.301,493.75
2021-10-11 02:30:00,2021-10-11,8,1805.339,508.854
2021-10-11 03:00:00,2021-10-11,9,2413.973,385.0
2021-10-11 03:30:00,2021-10-11,10,2793.451,780.209
2021-10-11 04:00:00,2021-10-11,11,3601.936,799.149
2021-10-11 04:30:00,2021-10-11,12,3700.072,376.7
2021-10-11 05:00:00,2021-10-11,13,4592.265,5.0
2021-10-11 05:30:00,2021-10-11,14,5155.796,0.083
2021-10-11 06:00:00,2021-10-11,15,4236.077,180.617
2021-10-11 06:30:00,2021-10-11,16,2968.281,352.846
2021-10-11 07:00:00,2021-10-11,17,3602.93,433.925
2021-10-11 07:30:00,2021-10-11,18,2721.292,480.821
2021-10-11 08:00:00,2021-10-11,19,2417.693,350.892
2021-10-11 08:30:00,2021-10-11,20,3088.513,315.0
2021-10-11 09:00:00,2021-10-11,21,3361.467,264.5
2021-10-11 09:30:00,2021-10-11,22,3668.549,276.642
2021-10-11 10:00:00,2021-10-11,23,2085.906,830.933
2021-10-11 10:30:00,2021-10-11,24,4564.368,632.925
2021-10-11 11:00:00,2021-10-11,25,4976.942,314.75
2021-10-11 11:30:00,2021-10-11,26,6308.667,219.158
2021-10-11 12:00:00,2021-10-11,27,5396.903,175.742
2021-10-11 12:30:00,2021-10-11,28,5789.503,226.733
2021-10-11 13:00:00,2021-10-11,29,6167.526,234.292
2021-10-11 13:30:00,2021-10-11,30,5148.066,632.358
2021-10-11 14:00:00,2021-10-11,31,5956.058,532.833
2021-10-11 14:30:00,2021-10-11,32,5752.897,306.333
2021-10-11 15:00:00,2021-10-11,33,5091.862,94.754
2021-10-11 15:30:00,2021-10-11,34,4693.067,185.954
2021-10-11 16:00:00,2021-10-11,35,5205.505,320.07
2021-10-11 16:30:00,2021-10-11,36,3226.742,425.788
2021-10-11 17:00:00,2021-10-11,37,3502.775,596.435
2021-10-11 17:30:00,2021-10-11,38,2986.963,652.226
2021-10-11 18:00:00,2021-10-11,39,1457.945,1099.311
2021-10-11 18:30:00,2021-10-11,40,3425.978,588.779
2021-10-11 19:00:00,2021-10-11,41,4134.078,336.792
2021-10-11 19:30:00,2021-10-11,42,4737.317,257.217
2021-10-11 20:00:00,2021-10-11,43,3410.215,81.925
2021-10-11 20:30:00,2021-10-11,44,5398.534,-6.225
2021-10-11 21:00:00,2021-10-11,45,3722.28,15.0
2021-10-11 21:30:00,2021-10-11,46,1986.747,25.183
2021-10-11 22:00:00,2021-10-11,47,2124.727,28.233
2021-10-11 22:30:00,2021-10-11,48,1956.542,470.525
2021-10-11 23:00:00,2021-10-12,1,1612.241,1243.396
2021-10-11 23:30:00,2021-10-12,2,1334.437,1213.462
2021-10-12 00:00:00,2021-10-12,3,1788.978,1076.917
2021-10-12 00:30:00,2021-10-12,4,1267.417,593.417
2021-10-12 01:00:00,2021-10-12,5,702.817,-115.667
2021-10-12 01:30:00,2021-10-12,6,558.017,-92.542
2021-10-12 02:00:00,2021-10-12,7,493.433,260.458
2021-10-12 02:30:00,2021-10-12,8,473.121,169.317
2021-10-12 03:00:00,2021-10-12,9,332.433,131.733
2021-10-12 03:30:00,2021-10-12,10,935.037,240.45
2021-10-12 04:00:00,2021-10-12,11,2445.74,0.0
2021-10-12 04:30:00,2021-10-12,12,2395.569,3.85
2021-10-12 05:00:00,2021-10-12,13,2315.622,119.25
2021-10-12 05:30:00,2021-10-12,14,4550.884,159.6
2021-10-12 06:00:00,2021-10-12,15,4996.519,253.0
2021-10-12 06:30:00,2021-10-12,16,3251.799,183.0
2021-10-12 07:00:00,2021-10-12,17,1550.683,315.076
2021-10-12 07:30:00,2021-10-12,18,1696.942,387.983
2021-10-12 08:00:00,2021-10-12,19,2068.308,646.3
2021-10-12 08:30:00,2021-10-12,20,2328.092,816.223
2021-10-12 09:00:00,2021-10-12,21,2533.842,656.101
2021-10-12 09:30:00,2021-10-12,22,3218.39,638.687
2021-10-12 10:00:00,2021-10-12,23,4641.777,699.326
2021-10-12 10:30:00,2021-10-12,24,3690.144,682.709
2021-10-12 11:00:00,2021-10-12,25,2923.796,746.735
2021-10-12 11:30:00,2021-10-12,26,2741.115,502.198
2021-10-12 12:00:00,2021-10-12,27,3079.42,427.173
2021-10-12 12:30:00,2021-10-12,28,2513.808,448.005
2021-10-12 13:00:00,2021-10-12,29,2610.548,572.336
2021-10-12 13:30:00,2021-10-12,30,3304.402,512.333
2021-10-12 14:00:00,2021-10-12,31,5033.842,557.083
2021-10-12 14:30:00,2021-10-12,32,5849.331,583.083
2021-10-12 15:00:00,2021-10-12,33,7526.221,404.25
2021-10-12 15:30:00,2021-10-12,34,7520.036,728.342
2021-10-12 16:00:00,2021-10-12,35,8605.016,1490.393
2021-10-12 16:30:00,2021-10-12,36,6742.92,1223.174
2021-10-12 17:00:00,2021-10-12,37,4658.742,797.342
2021-10-12 17:30:00,2021-10-12,38,5162.242,484.65
2021-10-12 18:00:00,2021-10-12,39,5869.091,230.283
2021-10-12 18:30:00,2021-10-12,40,3425.984,142.533
2021-10-12 19:00:00,2021-10-12,41,4018.43,76.75
2021-10-12 19:30:00,2021-10-12,42,4401.493,87.683
2021-10-12 20:00:00,2021-10-12,43,4350.501,175.283
2021-10-12 20:30:00,2021-10-12,44,4188.122,175.542
2021-10-12 21:00:00,2021-10-12,45,5115.58,-3.425
2021-10-12 21:30:00,2021-10-12,46,4612.882,0.0
2021-10-12 22:00:00,2021-10-12,47,4376.808,-3.308
2021-10-12 22:30:00,2021-10-12,48,4132.878,-7.175
2021-10-12 23:00:00,2021-10-13,1,2040.597,-41.117
2021-10-12 23:30:00,2021-10-13,2,2778.354,-16.708
