startTime,settlementDate,settlementPeriod,GAS,OTHER
2022-04-03 21:00:00,2022-04-03,45,1358.687,12.0
2022-04-03 21:30:00,2022-04-03,46,1756.73,8.25
2022-04-03 22:00:00,2022-04-03,47,1733.603,-49.5
2022-04-03 22:30:00,2022-04-03,48,965.179,111.975
2022-04-03 23:00:00,2022-04-04,1,839.673,436.492
2022-04-03 23:30:00,2022-04-04,2,863.842,134.05
2022-04-04 00:00:00,2022-04-04,3,1079.892,400.958
2022-04-04 00:30:00,2022-04-04,4,1591.708,696.0
2022-04-04 01:00:00,2022-04-04,5,1750.889,936.1
2022-04-04 01:30:00,2022-04-04,6,1616.544,1232.917
2022-04-04 02:00:00,2022-04-04,7,1352.192,1473.417
2022-04-04 02:30:00,2022-04-04,8,1401.318,1186.75
2022-04-04 03:00:00,2022-04-04,9,1422.34,1191.792
2022-04-04 03:30:00,2022-04-04,10,1561.051,1547.018
2022-04-04 04:00:00,2022-04-04,11,1672.622,1477.606
2022-04-04 04:30:00,2022-04-04,12,1886.636,966.056
2022-04-04 05:00:00,2022-04-04,13,1848.459,775.535
2022-04-04 05:30:00,2022-04-04,14,2979.048,744.144
2022-04-04 06:00:00,2022-04-04,15,3164.693,762.522
2022-04-04 06:30:00,2022-04-04,16,1882.309,1115.458
2022-04-04 07:00:00,2022-04-04,17,1723.68,830.092
2022-04-04 07:30:00,2022-04-04,18,1810.752,584.787
2022-04-04 08:00:00,2022-04-04,19,2653.932,207.525
2022-04-04 08:30:00,2022-04-04,20,2677.95,254.36
2022-04-04 09:00:00,2022-04-04,21,5061.611,277.532
2022-04-04 09:30:00,2022-04-04,22,5128.214,283.673
2022-04-04 10:00:00,2022-04-04,23,4819.327,956.052
2022-04-04 10:30:00,2022-04-04,24,2563.158,722.25
2022-04-04 11:00:00,2022-04-04,25,2539.75,1055.917
2022-04-04 11:30:00,2022-04-04,26,2963.363,604.333
2022-04-04 12:00:00,2022-04-04,27,3500.787,108.75
2022-04-04 12:30:00,2022-04-04,28,2399.728,7.5
2022-04-04 13:00:00,2022-04-04,29,1080.93,25.0
2022-04-04 13:30:00,2022-04-04,30,2708.847,0.0
2022-04-04 14:00:00,2022-04-04,31,3402.914,10.0
2022-04-04 14:30:00,2022-04-04,32,3530.289,53.69
2022-04-04 15:00:00,2022-04-04,33,3436.458,564.31
2022-04-04 15:30:00,2022-04-04,34,3378.808,626.5
2022-04-04 16:00:00,2022-04-04,35,4004.75,538.0
2022-04-04 16:30:00,2022-04-04,36,5065.806,331.825
2022-04-04 17:00:00,2022-04-04,37,5410.014,547.046
2022-04-04 17:30:00,2022-04-04,38,4377.849,1092.76
2022-04-04 18:00:00,2022-04-04,39,3516.815,777.644
2022-04-04 18:30:00,2022-04-04,40,4063.438,192.143
2022-04-04 19:00:00,2022-04-04,41,4216.692,681.81
2022-04-04 19:30:00,2022-04-04,42,5403.855,961.122
2022-04-04 20:00:00,2022-04-04,43,5119.943,330.599
2022-04-04 20:30:00,2022-04-04,44,5250.992,413.994
2022-04-04 21:00:00,2022-04-04,45,4298.055,81.442
2022-04-04 21:30:00,2022-04-04,46,3250.597,431.617
2022-04-04 22:00:00,2022-04-04,47,2107.56,510.788
2022-04-04 22:30:00,2022-04-04,48,1387.259,333.483
2022-04-04 23:00:00,2022-04-05,1,1946.949,553.854
2022-04-04 23:30:00,2022-04-05,2,1960.257,516.064
2022-04-05 00:00:00,2022-04-05,3,1885.908,722.311
2022-04-05 00:30:00,2022-04-05,4,1660.519,808.224
2022-04-05 01:00:00,2022-04-05,5,1527.468,553.137
2022-04-05 01:30:00,2022-04-05,6,2523.526,282.994
2022-04-05 02:00:00,2022-04-05,7,1867.709,-45.355
2022-04-05 02:30:00,2022-04-05,8,1795.907,-144.375
2022-04-05 03:00:00,2022-04-05,9,2032.089,-176.508
2022-04-05 03:30:00,2022-04-05,10,1882.403,179.912
2022-04-05 04:00:00,2022-04-05,11,1445.497,182.908
2022-04-05 04:30:00,2022-04-05,12,1829.827,118.24
2022-04-05 05:00:00,2022-04-05,13,2691.539,119.665
2022-04-05 05:30:00,2022-04-05,14,2440.62,98.028
2022-04-05 06:00:00,2022-04-05,15,4685.35,512.394
2022-04-05 06:30:00,2022-04-05,16,1827.274,85.404
2022-04-05 07:00:00,2022-04-05,17,1516.478,130.008
2022-04-05 07:30:00,2022-04-05,18,2457.138,7.558
2022-04-05 08:00:00,2022-04-05,19,4724.546,602.246
2022-04-05 08:30:00,2022-04-05,20,4744.956,911.523
2022-04-05 09:00:00,2022-04-05,21,4675.609,1310.108
2022-04-05 09:30:00,2022-04-05,22,4244.981,1459.229
2022-04-05 10:00:00,2022-04-05,23,2242.447,1339.352
2022-04-05 10:30:00,2022-04-05,24,1568.358,1017.124
2022-04-05 11:00:00,2022-04-05,25,1330.758,376.644
2022-04-05 11:30:00,2022-04-05,26,809.296,359.517
2022-04-05 12:00:00,2022-04-05,27,822.314,407.092
2022-04-05 12:30:00,2022-04-05,28,1266.375,168.125
2022-04-05 13:00:00,2022-04-05,29,1805.348,772.342
2022-04-05 13:30:00,2022-04-05,30,1985.674,619.542
2022-04-05 14:00:00,2022-04-05,31,1959.757,527.018
2022-04-05 14:30:00,2022-04-05,32,1638.42,736.664
2022-04-05 15:00:00,2022-04-05,33,1165.161,1162.958
2022-04-05 15:30:00,2022-04-05,34,1757.242,846.476
2022-04-05 16:00:00,2022-04-05,35,1768.409,386.317
2022-04-05 16:30:00,2022-04-05,36,1868.267,292.667
2022-04-05 17:00:00,2022-04-05,37,2311.142,396.156
2022-04-05 17:30:00,2022-04-05,38,2380.033,228.636
2022-04-05 18:00:00,2022-04-05,39,3242.557,516.153
2022-04-05 18:30:00,2022-04-05,40,3054.76,535.238
2022-04-05 19:00:00,2022-04-05,41,3745.724,468.333
2022-04-05 19:30:00,2022-04-05,42,4937.309,1014.17
2022-04-05 20:00:00,2022-04-05,43,3723.637,686.097
2022-04-05 20:30:00,2022-04-05,44,2069.904,68.75
2022-04-05 21:00:00,2022-04-05,45,3802.14,10.0
2022-04-05 21:30:00,2022-04-05,46,4524.327,165.283
2022-04-05 22:00:00,2022-04-05,47,3355.206,518.208
2022-04-05 22:30:00,2022-04-05,48,2535.884,1065.825
2022-04-05 23:00:00,2022-04-06,1,2318.089,1148.05
2022-04-05 23:30:00,2022-04-06,2,2334.657,936.447
2022-04-06 00:00:00,2022-04-06,3,1617.181,813.511
2022-04-06 00:30:00,2022-04-06,4,2313.326,770.083
2022-04-06 01:00:00,2022-04-06,5,595.847,325.333
2022-04-06 01:30:00,2022-04-06,6,361.842,254.417
2022-04-06 02:00:00,2022-04-06,7,449.917,-22.917
2022-04-06 02:30:00,2022-04-06,8,411.208,-120.767
2022-04-06 03:00:00,2022-04-06,9,490.167,88.458
2022-04-06 03:30:00,2022-04-06,10,411.467,206.825
2022-04-06 04:00:00,2022-04-06,11,446.444,1554.971
2022-04-06 04:30:00,2022-04-06,12,679.341,2627.811
2022-04-06 05:00:00,2022-04-06,13,1665.057,1521.414
2022-04-06 05:30:00,2022-04-06,14,2111.709,428.399
2022-04-06 06:00:00,2022-04-06,15,2410.973,605.017
2022-04-06 06:30:00,2022-04-06,16,1391.008,455.864
2022-04-06 07:00:00,2022-04-06,17,1371.556,480.333
2022-04-06 07:30:00,2022-04-06,18,1372.115,1234.284
2022-04-06 08:00:00,2022-04-06,19,1086.51,1606.099
2022-04-06 08:30:00,2022-04-06,20,1094.236,1936.457
2022-04-06 09:00:00,2022-04-06,21,768.975,1892.812
2022-04-06 09:30:00,2022-04-06,22,1152.222,1875.799
2022-04-06 10:00:00,2022-04-06,23,1486.883,1686.949
2022-04-06 10:30:00,2022-04-06,24,1204.25,1067.865
2022-04-06 11:00:00,2022-04-06,25,912.928,1123.807
2022-04-06 11:30:00,2022-04-06,26,857.044,889.865
2022-04-06 12:00:00,2022-04-06,27,957.411,1245.646
2022-04-06 12:30:00,2022-04-06,28,1152.412,1486.72
2022-04-06 13:00:00,2022-04-06,29,653.442,1210.532
2022-04-06 13:30:00,2022-04-06,30,650.467,1512.006
2022-04-06 14:00:00,2022-04-06,31,1426.501,1646.063
2022-04-06 14:30:00,2022-04-06,32,342.082,1038.575
2022-04-06 15:00:00,2022-04-06,33,1218.561,1601.3
2022-04-06 15:30:00,2022-04-06,34,852.86,1635.306
2022-04-06 16:00:00,2022-04-06,35,1209.204,1016.336
2022-04-06 16:30:00,2022-04-06,36,649.542,1193.88
2022-04-06 17:00:00,2022-04-06,37,817.762,1752.291
2022-04-06 17:30:00,2022-04-06,38,701.938,1194.383
2022-04-06 18:00:00,2022-04-06,39,733.75,1055.414
2022-04-06 18:30:00,2022-04-06,40,671.0,1233.328
2022-04-06 19:00:00,2022-04-06,41,1004.571,851.917
2022-04-06 19:30:00,2022-04-06,42,1814.463,1045.917
2022-04-06 20:00:00,2022-04-06,43,2044.27,1266.4
2022-04-06 20:30:00,2022-04-06,44,2661.01,1013.357
2022-04-06 21:00:00,2022-04-06,45,3980.935,889.043
2022-04-06 21:30:00,2022-04-06,46,2420.31,816.775
2022-04-06 22:00:00,2022-04-06,47,2462.049,1005.558
2022-04-06 22:30:00,2022-04-06,48,1489.441,1035.921
2022-04-06 23:00:00,2022-04-07,1,2271.78,786.687
2022-04-06 23:30:00,2022-04-07,2,2274.555,650.083
2022-04-07 00:00:00,2022-04-07,3,2112.49,541.442
2022-04-07 00:30:00,2022-04-07,4,2447.277,432.575
2022-04-07 01:00:00,2022-04-07,5,2625.456,346.3
2022-04-07 01:30:00,2022-04-07,6,2123.23,380.333
2022-04-07 02:00:00,2022-04-07,7,2580.723,488.967
2022-04-07 02:30:00,2022-04-07,8,2060.216,626.917
2022-04-07 03:00:00,2022-04-07,9,2530.978,527.167
2022-04-07 03:30:00,2022-04-07,10,1991.937,556.986
2022-04-07 04:00:00,2022-04-07,11,2916.324,799.081
2022-04-07 04:30:00,2022-04-07,12,3353.551,692.792
2022-04-07 05:00:00,2022-04-07,13,1955.484,654.242
2022-04-07 05:30:00,2022-04-07,14,4085.06,585.825
2022-04-07 06:00:00,2022-04-07,15,3883.43,626.025
2022-04-07 06:30:00,2022-04-07,16,2766.408,754.383
2022-04-07 07:00:00,2022-04-07,17,2839.274,533.408
2022-04-07 07:30:00,2022-04-07,18,2043.006,392.1
2022-04-07 08:00:00,2022-04-07,19,2358.769,343.475
2022-04-07 08:30:00,2022-04-07,20,2427.748,354.925
2022-04-07 09:00:00,2022-04-07,21,1616.204,567.667
2022-04-07 09:30:00,2022-04-07,22,1766.525,555.367
2022-04-07 10:00:00,2022-04-07,23,3069.04,609.667
2022-04-07 10:30:00,2022-04-07,24,1748.258,975.333
2022-04-07 11:00:00,2022-04-07,25,1601.175,1344.467
2022-04-07 11:30:00,2022-04-07,26,1298.801,773.058
2022-04-07 12:00:00,2022-04-07,27,738.367,477.333
2022-04-07 12:30:00,2022-04-07,28,664.546,704.25
2022-04-07 13:00:00,2022-04-07,29,1288.279,514.917
2022-04-07 13:30:00,2022-04-07,30,1251.084,47.0
2022-04-07 14:00:00,2022-04-07,31,1260.051,526.361
2022-04-07 14:30:00,2022-04-07,32,792.632,73.972
2022-04-07 15:00:00,2022-04-07,33,1050.533,180.917
2022-04-07 15:30:00,2022-04-07,34,938.16,56.167
2022-04-07 16:00:00,2022-04-07,35,802.899,468.267
2022-04-07 16:30:00,2022-04-07,36,360.217,525.583
2022-04-07 17:00:00,2022-04-07,37,149.75,306.584
2022-04-07 17:30:00,2022-04-07,38,598.689,287.718
2022-04-07 18:00:00,2022-04-07,39,268.992,377.265
2022-04-07 18:30:00,2022-04-07,40,482.209,574.992
2022-04-07 19:00:00,2022-04-07,41,358.364,520.95
2022-04-07 19:30:00,2022-04-07,42,425.312,798.375
2022-04-07 20:00:00,2022-04-07,43,1524.257,1246.0
2022-04-07 20:30:00,2022-04-07,44,454.085,1077.208
2022-04-07 21:00:00,2022-04-07,45,427.783,635.725
2022-04-07 21:30:00,2022-04-07,46,1396.267,539.633
2022-04-07 22:00:00,2022-04-07,47,2315.54,190.375
2022-04-07 22:30:00,2022-04-07,48,2268.94,134.958
2022-04-07 23:00:00,2022-04-08,1,1885.25,13.583
2022-04-07 23:30:00,2022-04-08,2,509.286,0.0
2022-04-08 00:00:00,2022-04-08,3,273.117,66.717
2022-04-08 00:30:00,2022-04-08,4,1113.542,31.058
2022-04-08 01:00:00,2022-04-08,5,1491.3,0.0
2022-04-08 01:30:00,2022-04-08,6,1278.692,25.0
2022-04-08 02:00:00,2022-04-08,7,1422.65,199.875
2022-04-08 02:30:00,2022-04-08,8,1584.112,335.367
2022-04-08 03:00:00,2022-04-08,9,1353.567,199.417
2022-04-08 03:30:00,2022-04-08,10,1290.194,13.0
2022-04-08 04:00:00,2022-04-08,11,1052.926,126.05
2022-04-08 04:30:00,2022-04-08,12,1388.926,386.124
2022-04-08 05:00:00,2022-04-08,13,1288.157,296.568
2022-04-08 05:30:00,2022-04-08,14,1127.9,831.406
2022-04-08 06:00:00,2022-04-08,15,1006.042,976.266
2022-04-08 06:30:00,2022-04-08,16,1043.475,741.162
2022-04-08 07:00:00,2022-04-08,17,1117.717,534.02
2022-04-08 07:30:00,2022-04-08,18,983.6,544.447
2022-04-08 08:00:00,2022-04-08,19,1312.394,532.398
2022-04-08 08:30:00,2022-04-08,20,1087.981,187.085
2022-04-08 09:00:00,2022-04-08,21,1362.221,214.826
2022-04-08 09:30:00,2022-04-08,22,2984.932,66.474
2022-04-08 10:00:00,2022-04-08,23,3077.324,250.233
2022-04-08 10:30:00,2022-04-08,24,2108.285,165.172
2022-04-08 11:00:00,2022-04-08,25,2074.306,3.269
2022-04-08 11:30:00,2022-04-08,26,4456.822,7.0
2022-04-08 12:00:00,2022-04-08,27,2496.055,70.75
2022-04-08 12:30:00,2022-04-08,28,2692.323,23.0
2022-04-08 13:00:00,2022-04-08,29,984.592,320.09
2022-04-08 13:30:00,2022-04-08,30,1036.021,1203.549
2022-04-08 14:00:00,2022-04-08,31,1432.731,916.369
2022-04-08 14:30:00,2022-04-08,32,1193.518,83.692
2022-04-08 15:00:00,2022-04-08,33,815.729,0.0
2022-04-08 15:30:00,2022-04-08,34,933.4,346.439
2022-04-08 16:00:00,2022-04-08,35,731.85,502.103
2022-04-08 16:30:00,2022-04-08,36,658.858,91.075
2022-04-08 17:00:00,2022-04-08,37,909.8,149.558
2022-04-08 17:30:00,2022-04-08,38,1091.524,37.125
2022-04-08 18:00:00,2022-04-08,39,1222.567,83.733
2022-04-08 18:30:00,2022-04-08,40,659.369,44.25
2022-04-08 19:00:00,2022-04-08,41,401.139,114.25
2022-04-08 19:30:00,2022-04-08,42,159.25,50.5
2022-04-08 20:00:00,2022-04-08,43,614.119,62.5
2022-04-08 20:30:00,2022-04-08,44,2237.437,213.75
2022-04-08 21:00:00,2022-04-08,45,1212.26,184.125
2022-04-08 21:30:00,2022-04-08,46,422.5,218.017
2022-04-08 22:00:00,2022-04-08,47,527.733,206.905
2022-04-08 22:30:00,2022-04-08,48,552.758,446.287
2022-04-08 23:00:00,2022-04-09,1,314.825,90.017
2022-04-08 23:30:00,2022-04-09,2,1492.932,-11.958
2022-04-09 00:00:00,2022-04-09,3,982.385,-29.925
2022-04-09 00:30:00,2022-04-09,4,532.4,-9.242
2022-04-09 01:00:00,2022-04-09,5,576.083,-13.8
2022-04-09 01:30:00,2022-04-09,6,1049.744,-34.25
2022-04-09 02:00:00,2022-04-09,7,2302.025,30.0
2022-04-09 02:30:00,2022-04-09,8,2405.355,10.625
2022-04-09 03:00:00,2022-04-09,9,2691.281,-40.558
2022-04-09 03:30:00,2022-04-09,10,1680.662,0.0
2022-04-09 04:00:00,2022-04-09,11,255.308,-28.017
2022-04-09 04:30:00,2022-04-09,12,747.542,493.633
2022-04-09 05:00:00,2022-04-09,13,616.708,1014.267
2022-04-09 05:30:00,2022-04-09,14,443.662,1065.774
2022-04-09 06:00:00,2022-04-09,15,1086.546,1348.609
2022-04-09 06:30:00,2022-04-09,16,1132.786,1272.652
2022-04-09 07:00:00,2022-04-09,17,1226.595,934.709
2022-04-09 07:30:00,2022-04-09,18,1051.998,933.642
2022-04-09 08:00:00,2022-04-09,19,1122.992,849.91
2022-04-09 08:30:00,2022-04-09,20,1724.261,1032.044
2022-04-09 09:00:00,2022-04-09,21,1623.269,714.028
2022-04-09 09:30:00,2022-04-09,22,926.673,736.566
2022-04-09 10:00:00,2022-04-09,23,1169.618,913.356
2022-04-09 10:30:00,2022-04-09,24,1340.383,1293.338
2022-04-09 11:00:00,2022-04-09,25,1519.662,1660.612
2022-04-09 11:30:00,2022-04-09,26,1660.746,1191.025
2022-04-09 12:00:00,2022-04-09,27,719.794,513.833
2022-04-09 12:30:00,2022-04-09,28,1913.206,664.481
2022-04-09 13:00:00,2022-04-09,29,1146.329,691.756
2022-04-09 13:30:00,2022-04-09,30,1028.97,330.329
2022-04-09 14:00:00,2022-04-09,31,2150.294,171.35
2022-04-09 14:30:00,2022-04-09,32,1878.873,98.85
2022-04-09 15:00:00,2022-04-09,33,329.075,584.183
2022-04-09 15:30:00,2022-04-09,34,879.112,1177.087
2022-04-09 16:00:00,2022-04-09,35,569.875,611.772
2022-04-09 16:30:00,2022-04-09,36,1714.66,763.55
2022-04-09 17:00:00,2022-04-09,37,1130.828,301.292
2022-04-09 17:30:00,2022-04-09,38,658.491,245.25
2022-04-09 18:00:00,2022-04-09,39,1482.286,170.65
2022-04-09 18:30:00,2022-04-09,40,1384.727,290.038
2022-04-09 19:00:00,2022-04-09,41,1907.068,609.356
2022-04-09 19:30:00,2022-04-09,42,1356.565,343.503
2022-04-09 20:00:00,2022-04-09,43,1360.418,72.504
2022-04-09 20:30:00,2022-04-09,44,1629.855,26.75
2022-04-09 21:00:00,2022-04-09,45,1068.01,249.417
2022-04-09 21:30:00,2022-04-09,46,1846.077,53.083
2022-04-09 22:00:00,2022-04-09,47,2495.294,168.333
2022-04-09 22:30:00,2022-04-09,48,1539.517,61.417
2022-04-09 23:00:00,2022-04-10,1,1168.015,33.75
2022-04-09 23:30:00,2022-04-10,2,1165.807,60.0
2022-04-10 00:00:00,2022-04-10,3,3887.639,0.0
2022-04-10 00:30:00,2022-04-10,4,5304.19,0.0
2022-04-10 01:00:00,2022-04-10,5,4878.955,-2.292
2022-04-10 01:30:00,2022-04-10,6,2515.891,-10.125
2022-04-10 02:00:00,2022-04-10,7,1096.828,69.058
2022-04-10 02:30:00,2022-04-10,8,1150.425,359.667
2022-04-10 03:00:00,2022-04-10,9,1237.917,730.317
2022-04-10 03:30:00,2022-04-10,10,577.177,592.517
2022-04-10 04:00:00,2022-04-10,11,921.802,41.167
2022-04-10 04:30:00,2022-04-10,12,1052.552,45.0
2022-04-10 05:00:00,2022-04-10,13,1415.178,28.85
2022-04-10 05:30:00,2022-04-10,14,831.677,67.35
2022-04-10 06:00:00,2022-04-10,15,2026.003,37.433
2022-04-10 06:30:00,2022-04-10,16,1800.439,0.0
2022-04-10 07:00:00,2022-04-10,17,2131.767,103.438
2022-04-10 07:30:00,2022-04-10,18,1821.14,566.312
2022-04-10 08:00:00,2022-04-10,19,997.253,731.167
2022-04-10 08:30:00,2022-04-10,20,3342.335,819.25
2022-04-10 09:00:00,2022-04-10,21,1318.159,1069.5
2022-04-10 09:30:00,2022-04-10,22,2264.637,860.958
2022-04-10 10:00:00,2022-04-10,23,1908.607,572.588
2022-04-10 10:30:00,2022-04-10,24,1238.953,559.022
2022-04-10 11:00:00,2022-04-10,25,1416.148,485.5
2022-04-10 11:30:00,2022-04-10,26,1797.761,696.27
2022-04-10 12:00:00,2022-04-10,27,1481.693,468.73
2022-04-10 12:30:00,2022-04-10,28,1127.315,499.589
2022-04-10 13:00:00,2022-04-10,29,835.92,565.136
2022-04-10 13:30:00,2022-04-10,30,201.493,474.592
2022-04-10 14:00:00,2022-04-10,31,1583.469,476.079
2022-04-10 14:30:00,2022-04-10,32,1343.304,663.701
2022-04-10 15:00:00,2022-04-10,33,1521.392,870.537
2022-04-10 15:30:00,2022-04-10,34,850.348,430.499
2022-04-10 16:00:00,2022-04-10,35,1355.037,83.642
2022-04-10 16:30:00,2022-04-10,36,13.107,-8.292
2022-04-10 17:00:00,2022-04-10,37,1141.808,28.8
2022-04-10 17:30:00,2022-04-10,38,1037.79,-4.429
2022-04-10 18:00:00,2022-04-10,39,1465.244,178.862
2022-04-10 18:30:00,2022-04-10,40,2131.925,166.125
2022-04-10 19:00:00,2022-04-10,41,2098.008,227.342
2022-04-10 19:30:00,2022-04-10,42,2753.659,495.325
2022-04-10 20:00:00,2022-04-10,43,1291.68,328.508
2022-04-10 20:30:00,2022-04-10,44,1846.207,289.625
2022-04-10 21:00:00,2022-04-10,45,2535.358,1056.333
2022-04-10 21:30:00,2022-04-10,46,1940.356,814.808
2022-04-10 22:00:00,2022-04-10,47,2973.209,1121.168
2022-04-10 22:30:00,2022-04-10,48,1592.647,1192.619
2022-04-10 23:00:00,2022-04-11,1,1441.049,1167.575
2022-04-10 23:30:00,2022-04-11,2,1806.489,971.525
2022-04-11 00:00:00,2022-04-11,3,1749.079,853.667
2022-04-11 00:30:00,2022-04-11,4,994.344,1013.0
2022-04-11 01:00:00,2022-04-11,5,790.664,867.088
2022-04-11 01:30:00,2022-04-11,6,694.869,781.621
2022-04-11 02:00:00,2022-04-11,7,956.215,876.713
2022-04-11 02:30:00,2022-04-11,8,1378.616,846.532
2022-04-11 03:00:00,2022-04-11,9,668.68,1008.718
2022-04-11 03:30:00,2022-04-11,10,1109.352,1053.646
2022-04-11 04:00:00,2022-04-11,11,1398.893,188.521
2022-04-11 04:30:00,2022-04-11,12,1570.692,43.5
2022-04-11 05:00:00,2022-04-11,13,2334.99,110.217
2022-04-11 05:30:00,2022-04-11,14,1982.269,253.606
2022-04-11 06:00:00,2022-04-11,15,1885.963,902.628
2022-04-11 06:30:00,2022-04-11,16,843.261,501.141
2022-04-11 07:00:00,2022-04-11,17,836.5,560.383
2022-04-11 07:30:00,2022-04-11,18,1420.961,494.858
2022-04-11 08:00:00,2022-04-11,19,980.211,581.44
2022-04-11 08:30:00,2022-04-11,20,2211.999,1059.243
2022-04-11 09:00:00,2022-04-11,21,2872.076,1678.934
2022-04-11 09:30:00,2022-04-11,22,3336.286,1522.759
2022-04-11 10:00:00,2022-04-11,23,1710.421,567.599
2022-04-11 10:30:00,2022-04-11,24,1126.06,119.092
2022-04-11 11:00:00,2022-04-11,25,1323.039,42.558
2022-04-11 11:30:00,2022-04-11,26,1978.645,11.542
2022-04-11 12:00:00,2022-04-11,27,1999.001,70.5
2022-04-11 12:30:00,2022-04-11,28,1380.077,12.5
2022-04-11 13:00:00,2022-04-11,29,1472.707,0.0
2022-04-11 13:30:00,2022-04-11,30,1779.581,-3.283
2022-04-11 14:00:00,2022-04-11,31,1056.585,-9.05
2022-04-11 14:30:00,2022-04-11,32,895.648,430.083
2022-04-11 15:00:00,2022-04-11,33,1590.51,559.65
2022-04-11 15:30:00,2022-04-11,34,1848.51,339.667
2022-04-11 16:00:00,2022-04-11,35,1897.589,109.333
2022-04-11 16:30:00,2022-04-11,36,2398.665,30.7
2022-04-11 17:00:00,2022-04-11,37,3151.17,166.242
2022-04-11 17:30:00,2022-04-11,38,3614.251,99.458
2022-04-11 18:00:00,2022-04-11,39,2986.51,48.75
2022-04-11 18:30:00,2022-04-11,40,3400.358,67.5
2022-04-11 19:00:00,2022-04-11,41,3399.057,93.5
2022-04-11 19:30:00,2022-04-11,42,3309.475,37.5
2022-04-11 20:00:00,2022-04-11,43,1700.367,167.333
2022-04-11 20:30:00,2022-04-11,44,1856.412,451.583
2022-04-11 21:00:00,2022-04-11,45,1249.871,428.917
2022-04-11 21:30:00,2022-04-11,46,1103.954,136.375
2022-04-11 22:00:00,2022-04-11,47,1202.396,9.408
2022-04-11 22:30:00,2022-04-11,48,250.592,43.017
2022-04-11 23:00:00,2022-04-12,1,955.796,187.967
2022-04-11 23:30:00,2022-04-12,2,1633.138,168.4
2022-04-12 00:00:00,2022-04-12,3,941.274,-38.958
2022-04-12 00:30:00,2022-04-12,4,801.458,53.825
2022-04-12 01:00:00,2022-04-12,5,305.458,-60.725
2022-04-12 01:30:00,2022-04-12,6,1179.204,-48.125
2022-04-12 02:00:00,2022-04-12,7,796.046,0.0
2022-04-12 02:30:00,2022-04-12,8,462.878,10.333
2022-04-12 03:00:00,2022-04-12,9,1136.449,131.333
2022-04-12 03:30:00,2022-04-12,10,608.682,15.75
2022-04-12 04:00:00,2022-04-12,11,718.505,96.75
2022-04-12 04:30:00,2022-04-12,12,1379.607,109.487
2022-04-12 05:00:00,2022-04-12,13,991.727,713.529
2022-04-12 05:30:00,2022-04-12,14,1624.452,95.683
2022-04-12 06:00:00,2022-04-12,15,3845.531,55.517
2022-04-12 06:30:00,2022-04-12,16,2207.57,126.464
2022-04-12 07:00:00,2022-04-12,17,2572.898,312.577
2022-04-12 07:30:00,2022-04-12,18,2074.007,274.625
2022-04-12 08:00:00,2022-04-12,19,2049.844,754.75
2022-04-12 08:30:00,2022-04-12,20,1577.411,487.667
2022-04-12 09:00:00,2022-04-12,21,2619.468,268.083
2022-04-12 09:30:00,2022-04-12,22,1706.421,155.25
2022-04-12 10:00:00,2022-04-12,23,1105.442,170.367
2022-04-12 10:30:00,2022-04-12,24,1846.127,185.0
2022-04-12 11:00:00,2022-04-12,25,2157.414,292.417
2022-04-12 11:30:00,2022-04-12,26,4889.622,12.25
2022-04-12 12:00:00,2022-04-12,27,6118.023,31.575
2022-04-12 12:30:00,2022-04-12,28,5965.318,452.25
2022-04-12 13:00:00,2022-04-12,29,3979.004,97.0
2022-04-12 13:30:00,2022-04-12,30,1376.859,64.333
2022-04-12 14:00:00,2022-04-12,31,1317.563,173.333
2022-04-12 14:30:00,2022-04-12,32,1112.382,71.667
2022-04-12 15:00:00,2022-04-12,33,1651.446,99.583
2022-04-12 15:30:00,2022-04-12,34,1734.178,369.958
2022-04-12 16:00:00,2022-04-12,35,2297.643,298.875
2022-04-12 16:30:00,2022-04-12,36,1427.922,22.55
2022-04-12 17:00:00,2022-04-12,37,614.825,26.3
2022-04-12 17:30:00,2022-04-12,38,837.501,37.6
2022-04-12 18:00:00,2022-04-12,39,1880.286,201.079
2022-04-12 18:30:00,2022-04-12,40,2152.147,384.819
2022-04-12 19:00:00,2022-04-12,41,1987.559,384.626
2022-04-12 19:30:00,2022-04-12,42,1783.226,143.601
2022-04-12 20:00:00,2022-04-12,43,1853.126,355.833
2022-04-12 20:30:00,2022-04-12,44,3167.326,279.25
2022-04-12 21:00:00,2022-04-12,45,3034.201,38.75
2022-04-12 21:30:00,2022-04-12,46,3389.007,53.75
2022-04-12 22:00:00,2022-04-12,47,2814.514,54.0
2022-04-12 22:30:00,2022-04-12,48,4113.107,20.325
2022-04-12 23:00:00,2022-04-13,1,3746.273,-46.317
2022-04-12 23:30:00,2022-04-13,2,4773.336,-46.667
2022-04-13 00:00:00,2022-04-13,3,3805.629,0.0
2022-04-13 00:30:00,2022-04-13,4,3370.056,-20.625
2022-04-13 01:00:00,2022-04-13,5,5262.262,-57.392
2022-04-13 01:30:00,2022-04-13,6,6237.709,-220.508
2022-04-13 02:00:00,2022-04-13,7,6125.408,285.804
2022-04-13 02:30:00,2022-04-13,8,4856.49,282.671
2022-04-13 03:00:00,2022-04-13,9,5452.238,426.8
2022-04-13 03:30:00,2022-04-13,10,4203.999,21.175
2022-04-13 04:00:00,2022-04-13,11,4605.239,0.0
2022-04-13 04:30:00,2022-04-13,12,5331.796,228.451
2022-04-13 05:00:00,2022-04-13,13,5607.726,533.466
2022-04-13 05:30:00,2022-04-13,14,5003.634,527.231
